,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2452,18/09/2024,Healing Homes,31/12/2020,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,18/09/2024,05/09/2022,17/09/2024,STR-489689,f,7.06e+17,382451810,1,1.0,72.0,77.0,2.0,1.0,1.0,1.0,$438.00,1.0,365,1.0,4.0,365,365.0,3.0,365.0,0,0,122,7,0.3,4.87,4.89,4.93,4.91,4.89,72.0,0.0,0,4.91
2453,18/09/2024,Healing Homes,31/12/2020,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,18/09/2024,05/09/2022,13/09/2024,STR-489693,f,7.06e+17,382451810,1,1.0,72.0,77.0,2.0,1.0,1.0,1.0,$389.00,1.0,365,1.0,4.0,365,365.0,3.0,365.0,4,44,114,7,0.3,4.77,4.83,4.89,4.87,4.89,72.0,0.0,0,4.59
2454,18/09/2024,Healing Homes,31/12/2020,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,18/09/2024,04/09/2022,12/09/2024,STR-489694,f,7.06e+17,382451810,1,1.0,72.0,77.0,4.0,1.0,1.0,2.0,$377.00,1.0,365,1.0,4.0,365,365.0,3.0,365.0,6,59,21,7,1.0,4.75,4.86,4.72,4.89,4.94,72.0,0.0,0,5.55
2455,18/09/2024,Healing Homes,31/12/2020,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,18/09/2024,05/09/2022,12/09/2024,STR-489695,f,7.06e+17,382451810,1,1.0,72.0,77.0,2.0,1.0,1.0,1.0,$417.00,1.0,365,1.0,4.0,365,365.0,3.0,365.0,12,64,21,7,0.3,4.84,4.9,4.86,4.9,4.92,72.0,0.0,0,5.44
2456,18/09/2024,Healing Homes,31/12/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,05/09/2022,17/09/2024,STR-489705,f,7.06e+17,382451810,1,1.0,72.0,77.0,2.0,1.0,1.0,1.0,$401.00,1.0,365,1.0,4.0,365,365.0,2.9,365.0,0,0,21,7,0.3,4.87,4.89,4.87,4.89,4.92,72.0,0.0,0,5.72
2457,18/09/2024,Foster,27/01/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,12/09/2022,15/09/2024,STR-531165,f,7.07e+17,331225367,1,1.0,123.0,127.0,3.0,1.0,1.0,2.0,$349.00,1.0,365,1.0,3.0,365,365.0,1.6,365.0,11,58,21,7,0.3,4.87,4.95,4.95,5.0,4.98,77.0,0.0,0,6.06
2458,18/09/2024,Liya,28/10/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,04/12/2022,27/08/2024,STR-486358,f,7.07e+17,373675137,1,0.97,161.0,287.0,4.0,1.1,2.0,2.0,$135.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,17,54,3,2,1.0,5.0,5.0,5.0,5.0,5.0,49.0,0.0,0,0.14
2459,18/09/2024,Jennifer,27/02/2018,"Boston, MA",within a few hours,f,t,t,Private room in condo,Private room,1 shared bath,t,18/09/2024,04/12/2022,27/08/2024,STR-486358,f,7.09e+17,175681752,1,1.0,2.0,3.0,1.0,1.0,1.0,1.0,$70.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,23,83,0,0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0,0.26
2460,18/09/2024,Tzuo Hann,10/04/2016,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,03/11/2022,16/08/2024,STR-486358,f,7.1e+17,66589143,1,1.0,3.0,3.0,1.0,1.0,1.0,1.0,$64.00,32.0,160,32.0,32.0,160,160.0,32.0,160.0,0,16,6,4,0.0,4.83,5.0,4.83,5.0,4.33,0.0,3.0,0,0.26
2461,18/09/2024,Joseph,08/04/2017,"Boston, MA",within an hour,f,t,t,Entire home,Entire home/apt,1 bath,t,18/09/2024,15/09/2022,27/11/2022,STR-486358,f,7.1e+17,124868966,1,0.9,1.0,1.0,6.0,1.0,3.0,1.3,$208.50,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,0,16,10,0,0.0,5.0,5.0,4.9,5.0,4.9,1.0,0.0,0,0.41
2462,18/09/2024,Mohammed Radi,29/08/2018,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,11/09/2022,04/12/2023,Exempt: This listing is a unit that has contracts with hospitals,f,7.11e+17,212359760,1,0.98,120.0,185.0,6.0,1.1,2.0,3.0,$253.00,29.0,365,29.0,29.0,1125,1125.0,29.0,1125.0,14,65,84,13,0.0,4.64,4.8,4.81,4.68,4.45,63.0,0.0,0,3.41
2463,18/09/2024,Cassandra And Michael,10/06/2021,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,26/11/2022,03/09/2024,STR-545178,f,7.11e+17,406353986,1,1.0,17.0,17.0,2.0,1.0,0.0,1.0,$163.00,2.0,60,2.0,2.0,1125,1125.0,2.0,1125.0,2,56,64,35,0.3,4.73,4.77,4.75,4.89,4.63,17.0,0.0,0,2.9
2464,18/09/2024,Cassandra And Michael,10/06/2021,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,13/11/2022,29/07/2024,STR-545178,f,7.11e+17,406353986,1,1.0,17.0,17.0,2.0,1.0,0.0,1.0,$181.00,2.0,60,2.0,2.0,1125,1125.0,2.0,1125.0,2,49,53,22,0.0,4.66,4.68,4.77,4.92,4.75,17.0,0.0,0,2.35
2465,18/09/2024,Jader,13/05/2016,"Boston, MA",within a day,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,21/03/2023,19/08/2024,STR-492566,f,7.11e+17,71840781,1,0.87,2.0,3.0,2.8,1.0,3.0,1.3,$343.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,17,35,73,35,1.0,4.92,4.96,4.99,4.89,4.84,2.0,0.0,0,4.0
2466,18/09/2024,Jader,13/05/2016,"Boston, MA",within a day,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,19/02/2023,02/09/2024,STR-492566,f,7.12e+17,71840781,1,0.87,2.0,3.0,2.8,1.0,3.0,1.3,$226.00,2.0,365,3.0,3.0,365,365.0,3.0,365.0,3,47,63,29,2.0,4.98,4.95,4.98,4.97,4.9,2.0,0.0,0,3.27
2467,18/09/2024,Timothy,26/10/2015,"Massachusetts, United States",within a day,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,30/11/2022,16/06/2024,STR-560474,f,7.12e+17,47504058,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,$70.00,60.0,120,60.0,60.0,120,120.0,60.0,120.0,0,0,7,3,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0,0.32
2468,18/09/2024,Isabel,27/12/2015,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,20/11/2022,19/08/2024,STR-560474,f,7.13e+17,52472113,1,1.0,1.0,1.0,6.0,1.0,2.0,3.0,$245.00,2.0,365,2.0,2.0,1125,1125.0,2.0,1125.0,4,42,83,41,1.0,4.89,4.92,4.95,4.93,4.54,1.0,0.0,0,3.72
2469,18/09/2024,Caleb,26/06/2019,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,09/10/2022,14/07/2024,STR-469079,f,7.13e+17,271440146,1,0.98,3.0,9.0,2.8,1.2,1.2,1.0,$213.00,2.0,365,2.0,2.0,365,365.0,2.0,365.0,20,78,26,13,0.0,4.81,4.77,4.85,4.92,4.8,2.0,0.0,0,1.1
2470,18/09/2024,Daryl,12/04/2015,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,3 baths,t,18/09/2024,27/12/2022,14/09/2024,STR-491593,f,7.14e+17,31070527,1,1.0,7.0,7.0,6.0,1.1,3.0,1.3,$263.00,1.0,28,1.0,2.0,1125,1125.0,1.5,1125.0,3,27,21,7,0.3,4.96,4.95,4.99,4.96,4.45,7.0,0.0,0,1.6
2471,18/09/2024,Jonathan,23/05/2015,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,10/10/2022,02/09/2024,STR-545049,f,7.14e+17,34037485,1,0.92,2.0,2.0,5.0,1.0,2.0,1.3,$325.00,4.0,365,4.0,4.0,365,365.0,4.0,365.0,9,53,46,22,1.0,4.96,4.93,4.96,4.96,4.98,1.0,0.0,0,1.94
2472,18/09/2024,Tom,05/01/2015,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,2 baths,t,18/09/2024,10/10/2022,02/09/2024,Exempt: This listing is a hotel or motel,t,7.15e+17,25654103,1,1.0,39.0,64.0,4.0,1.1,2.0,2.0,$193.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,2,62,0,0,0.0,4.96,4.93,4.96,4.96,4.98,1.0,0.0,0,0.26
2473,18/09/2024,Laurie,04/05/2016,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/11/2022,31/08/2024,Exempt: This listing is a hotel or motel,f,7.15e+17,70331522,1,1.0,4.0,4.0,2.0,1.0,0.0,1.0,$195.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,4,48,6,3,1.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0,0.26
2474,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,28/06/2024,28/06/2024,Exempt: This listing is a hotel or motel,f,7.16e+17,107434423,1,0.96,28.3,42.2,2.0,1.0,0.0,1.0,$161.00,32.0,1125,31.0,28.6,1125,1125.0,35.0,1125.0,0,1,1,1,0.0,4.8,4.8,4.8,5.0,5.0,12.8,0.0,0,0.36
2475,18/09/2024,Foster,27/01/2020,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,12/10/2022,12/09/2024,Exempt: This listing is a hotel or motel,t,7.16e+17,331225367,1,1.0,123.0,127.0,2.0,1.0,0.0,1.0,$242.00,1.0,365,1.0,7.0,1125,1125.0,2.6,1125.0,7,51,114,7,0.3,4.64,4.59,4.54,4.85,4.91,77.0,0.0,0,4.83
2476,18/09/2024,Liya,28/10/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/06/2023,10/08/2024,STR-522998,f,7.16e+17,373675137,1,0.97,161.0,287.0,5.0,1.0,1.2,1.3,$155.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,0,0,3,2,0.0,5.0,5.0,5.0,5.0,5.0,49.0,0.0,0,0.19
2477,18/09/2024,StayNue,12/05/2012,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,31/10/2022,05/02/2024,STR-522998,t,7.16e+17,2356643,1,0.99,89.0,314.0,2.0,1.2,1.0,1.0,$213.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,25,83,12,6,0.0,4.8,4.8,4.8,4.9,4.33,16.0,0.8,0,0.52
2478,18/09/2024,StayNue,12/05/2012,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,25/09/2022,02/07/2023,STR-522998,t,7.16e+17,2356643,1,0.99,89.0,314.0,2.0,1.0,1.0,1.0,$30.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,17,75,9,0,0.0,4.33,4.8,4.22,4.9,4.8,16.0,0.8,0,0.37
2479,18/09/2024,Gerald,16/06/2015,"Medway, MA",within a few hours,t,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,20/03/2023,01/09/2024,STR-511743,f,7.17e+17,35990162,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$300.00,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,2,48,30,15,1.0,4.87,4.9,4.9,4.93,4.97,1.0,0.0,0,1.64
2480,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,20/03/2023,01/09/2024,STR-489962,f,7.17e+17,107434423,1,0.96,28.3,42.2,2.0,1.0,1.0,1.0,$256.00,32.0,1125,31.0,28.6,1125,1125.0,34.8,1125.0,0,0,0,0,0.0,4.87,4.9,4.9,4.93,4.97,12.8,0.0,0,1.02
2481,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,20/03/2023,01/09/2024,STR-489962,f,7.17e+17,107434423,1,0.96,28.3,42.2,2.0,1.0,1.0,1.0,$270.00,32.0,1125,31.0,28.6,1125,1125.0,34.8,1125.0,0,0,0,0,0.0,4.87,4.9,4.9,4.93,4.97,12.8,0.0,0,1.02
2482,18/09/2024,Hopeton,15/07/2018,"Boston, MA",within an hour,t,t,t,Private room in guest suite,Private room,1 private bath,t,18/09/2024,17/10/2022,03/08/2024,STR-489962,t,7.18e+17,202522408,1,1.0,1.0,4.0,2.0,1.0,1.0,1.0,$70.00,5.0,365,5.0,5.0,1125,1125.0,5.0,1125.0,21,74,24,15,0.0,4.92,4.83,4.83,4.75,4.79,0.0,1.0,0,1.02
2483,18/09/2024,Raja,23/12/2021,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,01/02/2024,01/02/2024,STR-515555,t,7.19e+17,437204027,1,0.9,9.0,9.0,1.0,1.0,1.0,1.0,$45.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,0,17,1,1,0.0,4.8,4.8,4.8,5.0,5.0,0.0,6.0,0,0.13
2484,18/09/2024,Mohammed Radi,29/08/2018,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,21/09/2022,11/07/2024,STR-515555,t,7.19e+17,212359760,1,0.98,120.0,185.0,6.0,1.0,2.0,1.3,$213.00,1.0,365,1.0,4.0,365,365.0,3.8,365.0,5,65,82,7,0.0,4.54,4.72,4.8,4.83,4.8,63.0,0.0,0,3.37
2485,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,21/09/2022,11/07/2024,STR-545047,f,7.2e+17,107434423,1,0.96,28.3,42.2,2.0,1.0,1.0,1.0,$240.00,32.0,1125,31.0,28.6,1125,1125.0,34.9,1125.0,0,0,0,0,0.0,4.54,4.72,4.8,4.83,4.8,12.8,0.0,0,5.17
2486,18/09/2024,Andrea,01/07/2014,"Boston, MA",within an hour,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,06/03/2023,02/09/2024,STR-545047,f,7.22e+17,17519841,1,0.99,1.0,1.0,4.0,1.0,1.0,1.0,$109.00,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,4,52,97,7,0.3,4.91,4.93,4.97,4.97,4.82,1.0,0.0,0,5.17
2487,18/09/2024,Kensley,16/08/2015,"Boston, MA",a few days or more,f,t,t,Private room in rental unit,Private room,2 shared baths,t,18/09/2024,06/03/2023,02/09/2024,Exempt: This listing is a unit used for furnished institutional or business stays,f,7.24e+17,41645684,1,1.0,2.0,3.0,4.0,1.1,1.0,1.0,$73.00,14.2,365,13.3,91.0,365,365.0,15.0,365.0,30,90,0,0,0.0,4.91,4.93,4.97,4.97,4.82,0.0,2.0,0,0.79
2488,18/09/2024,Kama,16/04/2015,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,2 baths,t,18/09/2024,09/04/2023,26/11/2023,Exempt: This listing is a unit used for furnished institutional or business stays,f,7.24e+17,31340713,1,0.94,101.0,158.0,4.0,1.1,2.0,2.0,$333.00,31.0,1125,31.0,31.0,1125,1125.0,31.0,1125.0,3,63,14,8,0.0,4.86,5.0,5.0,4.9,5.0,33.0,0.0,0,0.79
2489,18/09/2024,Mohammed Radi,29/08/2018,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,2 baths,t,18/09/2024,10/10/2022,11/12/2023,Exempt: This listing is a unit that has contracts with hospitals,f,7.25e+17,212359760,1,0.98,120.0,185.0,6.0,1.1,2.0,1.3,$241.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,15,71,50,11,0.0,4.76,4.74,4.8,4.8,4.64,63.0,0.0,0,2.11
2490,18/09/2024,Liya,28/10/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,06/04/2024,05/09/2024,STR-493755,f,7.25e+17,373675137,1,0.97,161.0,287.0,3.0,1.0,2.0,2.0,$120.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,0,0,2,2,1.0,4.5,4.8,5.0,4.9,4.8,49.0,0.0,0,0.36
2491,18/09/2024,Liya,28/10/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,19/12/2022,19/06/2024,STR-493755,f,7.25e+17,373675137,1,0.97,161.0,287.0,3.0,1.0,1.0,2.0,$126.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,2,29,2,1,0.0,5.0,5.0,5.0,5.0,5.0,49.0,0.0,0,0.09
2492,18/09/2024,Laurie,04/05/2016,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,01/11/2022,20/08/2024,STR-493755,f,7.26e+17,70331522,1,1.0,4.0,4.0,2.0,1.0,0.0,1.0,$195.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,0,58,6,4,1.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0,0.26
2493,18/09/2024,Steven,13/07/2019,"Boston, MA",within an hour,f,t,t,Entire serviced apartment,Entire home/apt,1 bath,t,18/09/2024,08/10/2022,12/09/2024,STR-493755,f,7.27e+17,275849638,1,1.0,71.0,74.0,2.0,1.0,1.0,1.0,$307.00,1.0,365,1.0,4.0,365,365.0,2.9,365.0,3,39,92,7,0.3,4.88,4.9,4.86,4.96,4.87,71.0,0.0,0,3.88
2494,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,08/10/2022,12/09/2024,STR-489771,t,7.27e+17,107434423,1,0.96,28.3,42.2,2.0,1.0,0.0,1.0,$237.00,32.0,1125,31.0,28.6,1125,1125.0,38.2,1125.0,0,0,0,0,0.0,4.88,4.9,4.86,4.96,4.87,12.8,0.0,0,0.09
2495,18/09/2024,Julie,09/09/2016,"Austin, TX",within a few hours,t,t,t,Entire condo,Entire home/apt,1 bath,t,18/09/2024,16/12/2022,19/11/2023,STR-489771,f,7.29e+17,94288387,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$139.00,30.0,365,30.0,30.0,365,365.0,30.0,365.0,0,21,2,1,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0,0.09
2496,18/09/2024,Jay,25/03/2012,"Boston, MA",within an hour,t,t,t,Entire condo,Entire home/apt,2 baths,t,18/09/2024,13/11/2022,27/08/2024,STR-489771,f,7.29e+17,2006852,1,0.99,27.0,70.0,2.8,1.1,1.2,1.3,$294.00,1.0,365,1.0,4.0,365,365.0,3.4,365.0,2,26,86,7,0.3,4.6,4.63,4.38,4.65,4.66,16.0,0.0,0,3.82
2497,18/09/2024,Gilda,18/09/2018,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,2 shared baths,t,18/09/2024,21/11/2022,02/09/2024,STR-512015,f,7.3e+17,216116811,1,1.0,4.0,4.0,2.0,1.1,1.0,1.0,$81.00,2.0,28,2.0,2.0,28,28.0,2.0,28.0,14,68,59,27,0.3,4.66,4.68,4.9,4.95,4.8,0.0,4.0,0,2.65
2498,18/09/2024,Foster,27/01/2020,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2.5 baths,t,18/09/2024,28/10/2022,12/09/2024,STR-550494,f,7.3e+17,331225367,1,1.0,123.0,127.0,7.0,1.1,3.0,1.3,$208.50,1.0,365,1.0,4.0,365,365.0,2.0,365.0,5,41,122,7,2.0,4.9,4.93,4.79,4.96,4.98,77.0,0.0,0,5.29
2499,18/09/2024,StayNue,12/05/2012,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,11/10/2022,01/12/2023,STR-522998,t,7.3e+17,2356643,1,0.99,89.0,314.0,2.0,1.0,1.0,1.0,$30.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,3,3,13,2,0.0,4.54,4.69,4.77,4.9,4.54,16.0,0.8,0,0.55
2500,18/09/2024,StayNue,12/05/2012,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 bath,t,18/09/2024,30/10/2022,05/03/2024,STR-522998,t,7.3e+17,2356643,1,0.99,89.0,314.0,2.0,1.0,1.0,1.0,$30.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,16,76,9,1,0.0,4.8,4.33,4.33,4.78,4.33,16.0,0.8,0,0.39
2501,18/09/2024,Boston,08/07/2015,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,5 baths,t,18/09/2024,30/10/2022,05/03/2024,Exempt: This listing is a unit used for furnished institutional or business stays,f,7.3e+17,37907846,1,0.95,8.0,16.0,2.8,1.1,1.2,1.3,$208.50,29.0,365,29.0,29.0,365,365.0,29.0,365.0,30,90,0,0,0.0,4.8,4.33,4.33,4.78,4.33,4.0,0.0,0,1.27
2502,18/09/2024,Bar,31/07/2018,"Boston, MA",within a day,f,t,t,Private room in condo,Private room,1 private bath,t,18/09/2024,30/10/2022,05/03/2024,STR-483772,f,7.3e+17,206528348,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,$76.00,30.0,1125,30.0,30.0,1125,1125.0,30.0,1125.0,0,45,0,0,0.0,4.8,4.33,4.33,4.78,4.33,0.0,1.0,0,1.27
2503,18/09/2024,Helen,04/10/2022,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,26/11/2022,01/09/2024,STR-483772,f,7.3e+17,482192119,1,1.0,1.0,1.0,2.8,1.2,3.0,1.0,$213.00,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,10,62,28,17,1.0,4.86,4.93,4.93,4.93,4.5,1.0,0.0,0,1.27
2504,18/09/2024,Jessica,07/05/2015,"Boston, MA",within an hour,f,t,f,Entire condo,Entire home/apt,1 bath,t,18/09/2024,17/03/2023,17/01/2024,STR-494245,f,7.31e+17,32870796,1,1.0,4.0,5.0,2.0,1.0,2.0,2.0,$150.00,29.0,365,29.0,29.0,365,365.0,29.0,365.0,18,78,3,1,0.0,4.67,4.67,4.67,5.0,4.67,4.0,0.0,0,0.16
2505,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,07/08/2023,07/08/2023,STR-494245,t,7.32e+17,107434423,1,0.96,28.3,42.2,4.0,1.1,2.0,2.0,$386.00,32.0,1125,31.0,28.6,1125,1125.0,36.3,1125.0,0,0,1,0,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0,0.07
2506,18/09/2024,Andrew,20/02/2015,"Boston, MA",within an hour,f,t,t,Entire guest suite,Entire home/apt,1 bath,t,18/09/2024,28/11/2022,12/09/2024,STR-494245,f,7.32e+17,28046328,1,0.9,1.0,1.0,3.0,1.0,1.0,2.0,$127.00,2.0,28,2.0,2.0,1125,1125.0,2.0,1125.0,10,51,61,31,0.3,4.95,4.93,4.97,4.97,4.92,1.0,0.0,0,2.77
2507,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,30/04/2024,30/04/2024,STR-422487,t,7.32e+17,107434423,1,0.96,28.3,42.2,4.0,1.1,2.0,2.0,$348.00,32.0,1125,31.0,28.6,1125,1125.0,38.2,1125.0,0,0,1,1,0.0,5.0,5.0,5.0,5.0,5.0,12.8,0.0,0,0.21
2508,18/09/2024,StayNue,12/05/2012,"Boston, MA",within an hour,f,t,t,Entire loft,Entire home/apt,1 bath,t,18/09/2024,16/10/2022,11/11/2023,STR-422487,t,7.32e+17,2356643,1,0.99,89.0,314.0,2.0,1.0,0.0,1.0,$61.00,29.0,1125,29.0,29.0,1125,1125.0,29.0,1125.0,7,62,22,1,0.0,4.8,4.27,4.8,4.9,4.68,16.0,0.8,0,0.94
2509,18/09/2024,Luz,08/10/2022,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,18/09/2024,16/04/2023,13/09/2024,STR-494373,f,7.33e+17,482782720,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,$150.00,2.0,30,2.0,2.0,1125,1125.0,2.0,1125.0,3,40,92,7,0.3,4.86,4.91,4.93,4.9,4.76,1.0,0.0,0,5.29
2510,18/09/2024,Blueground,16/12/2016,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,18/09/2024,16/04/2023,13/09/2024,STR-484164,t,7.35e+17,107434423,1,0.96,28.3,42.2,4.0,1.2,2.0,1.0,$213.00,32.0,1125,31.0,31.0,1125,1125.0,31.0,1125.0,0,0,0,0,0.0,4.86,4.91,4.93,4.9,4.76,12.8,0.0,0,3.63
2511,18/09/2024,Ehab,11/08/2016,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,17/10/2022,01/09/2024,STR-484164,f,7.36e+17,89328922,1,0.93,13.0,19.0,2.0,1.0,1.0,1.0,$91.00,1.0,28,1.0,1.0,1125,1125.0,1.0,1125.0,12,70,85,40,1.0,4.86,4.89,4.67,4.92,4.6,0.0,0.8,0,3.63
2512,18/09/2024,Sophia,25/09/2019,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,0 shared baths,t,18/09/2024,17/10/2022,01/09/2024,STR-484164,f,7.36e+17,297860058,1,0.94,28.3,42.2,1.0,1.1,1.2,1.0,$80.00,14.2,180,13.3,91.0,180,180.0,15.0,180.0,0,0,0,0,0.0,4.86,4.89,4.67,4.92,4.6,1.0,0.8,0,3.74
2513,18/09/2024,Ehab,11/08/2016,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,18/09/2024,15/10/2022,01/09/2024,STR-484164,f,7.37e+17,89328922,1,0.93,13.0,19.0,1.0,1.0,1.0,1.0,$89.00,1.0,28,1.0,1.0,1125,1125.0,1.0,1125.0,13,71,88,42,0.3,4.82,4.9,4.76,4.94,4.68,0.0,0.8,0,3.74
